id,RowId,ColId,QCScore,MedianExcess,NumExcess,LS3x3,DBSumPos,DBSumNeg,pGamma,pBeta,-ExcessHSA,-ExcessCRX,pGamma_scrambled
1255,NCGC00017363,NCGC00345829,3,33.03725,21,-5.61745,0.95632,-0.1598,0.005612451,-0.042626696,84.56922,84.56922,0.016973932
1257,NCGC00024379,NCGC00345829,3,44.94089,9,-1.41944,2.59402,-0.02358,-0.019979864,-0.076531219,-81.58623,-0.42732,0.013721044
1258,NCGC00346681,NCGC00345829,3,72.70646,5,0.13662,1.2876,0,-0.011100796,-0.041558475,-39.55521,-39.55521,7.82E-05
1259,NCGC00249613,NCGC00345829,3,17.06281,3,0.47482,1.98607,-0.09823,-0.018088561,-0.04300841,-98.73396,4.79927,0.026544239
1260,NCGC00242441,NCGC00345829,3,37.29685,17,-3.19076,1.45158,-0.04114,0.004075372,-0.062363842,39.02914,-2.65018,0.025221273
1262,NCGC00162398,NCGC00345829,3,20.13617,14,-0.95754,0.46726,-0.24687,0.006017387,-0.000776692,22.18469,22.18469,0.101280302
1263,NCGC00346692,NCGC00345829,3,57.49294,17,-5.38807,0.07217,-0.58352,0.007313961,0.006338965,61.45088,61.45088,-0.036449233
1265,NCGC00025060,NCGC00346484,3,52.21165,8,0,0.33425,-0.30484,0.00404907,-0.001915352,25.13689,25.13689,0.029843809
1266,NCGC00263117,NCGC00346484,3,30.01948,13,-3.30684,0.72197,-0.06723,-0.008612945,-0.026263534,-11.99868,-0.06393,0.023214569
1267,NCGC00185850,NCGC00346484,3,91.22512,15,-0.38816,0.52127,-0.32994,0.000112931,-0.003344188,0.3113,0.3113,-0.006072218
1268,NCGC00242478,NCGC00346484,3,42.79869,6,0.01977,0.68129,-0.09627,-0.003150211,-0.007154377,-17.37317,0.60158,-0.01093143
1270,NCGC00247878,NCGC00346484,3,44.22692,9,-0.51189,0.76256,-0.09721,-0.005197678,-0.015891817,-20.90824,-0.01859,0.045849185
1271,NCGC00241102,NCGC00346484,3,18.01726,11,-4.81398,0.96078,-0.47019,2.61E-05,-0.017876055,11.7993,11.7993,-0.000859053
1274,NCGC00162453,NCGC00346484,3,51.98519,9,-0.152,0.20974,-0.22522,0.001653463,0.001052266,11.81778,11.81778,0.001653463
1275,NCGC00179536,NCGC00346484,3,25.33848,19,-4.40049,0.36973,-0.71304,0.009412541,0.006383035,73.44744,-3.54791,0.048973497
1278,NCGC00017363,NCGC00346484,3,46.87846,1,2.93257,2.36988,0,-0.02972053,-0.044084846,-174.78733,-1.8118,0.012280122
1280,NCGC00024379,NCGC00346484,3,31.39028,8,0.56514,1.17028,-0.16603,-0.010393252,-0.019033164,-55.62106,-55.62106,0.00404907
1281,NCGC00346681,NCGC00346484,3,89.62574,20,-24.37161,0.44127,-2.21743,0.03166184,0.01103993,231.47509,-13.43259,0.010826154
1282,NCGC00249613,NCGC00346484,3,64.85557,15,-0.62103,0.62263,-0.24813,-0.0108679,-0.02007525,-18.32358,6.41186,0.009257235
1283,NCGC00242441,NCGC00346484,3,44.86808,15,-0.26899,0.81964,-0.23799,-0.001175346,-0.012478678,8.94184,0.07713,-3.04E-05
1285,NCGC00162398,NCGC00346484,3,20.04866,10,-0.51795,1.3226,-0.14837,-0.005270624,-0.016636447,-41.83317,2.35815,-0.008054833
1286,NCGC00346692,NCGC00346484,3,45.00885,9,-0.42426,2.74218,-0.00161,-0.029700251,-0.086253024,-101.07244,-101.07244,-0.011079629
1287,NCGC00346536,NCGC00346484,3,15.25776,7,0.67885,2.42386,-0.63179,-0.009595353,-0.044735697,-26.38478,-26.38478,0.0025044
1288,NCGC00263117,NCGC00025060,0,57.76914,15,-0.68469,0.6682,-0.05554,-0.000637944,-0.021970326,3.6881,3.6881,0.041560355
1289,NCGC00185850,NCGC00025060,0,63.24747,11,-0.10119,0.60599,-0.00724,-0.011836774,-0.030854638,-25.86538,0.86916,0.035811108
1290,NCGC00242478,NCGC00025060,0,50.98881,9,-1.64611,0.76616,-0.03322,-0.006838135,-0.043315112,8.9884,0,0.033126452
1291,NCGC00183285,NCGC00025060,3,84.26105,3,0.18917,2.44031,-0.0029,-0.041286073,-0.09340067,-149.45633,2.63261,-0.003016532
1292,NCGC00247878,NCGC00025060,0,62.08641,19,-4.86324,0.42113,-0.10497,0.004465714,-0.052039507,46.69747,-0.21744,0.012030014
1293,NCGC00241102,NCGC00025060,0,67.64079,18,-9.47966,1.28253,-0.24208,-0.012398492,-0.076079467,24.19709,-0.43692,0.008388548
1294,NCGC00263215,NCGC00025060,3,41.98707,13,-3.32053,0.65385,-0.06803,-0.00203208,-0.037713277,22.68555,22.68555,0.028139917
1295,NCGC00091112,NCGC00025060,3,55.38852,8,0.08773,1.04018,-0.0524,-0.008412789,-0.042634569,-26.70403,-26.70403,-0.003891166
1296,NCGC00162453,NCGC00025060,0,56.86129,9,-0.12822,1.3923,-0.02932,-0.031929305,-0.07115635,-60.98158,-60.98158,0.001762464
1297,NCGC00179536,NCGC00025060,3,56.66013,18,-2.3448,0.36205,-0.17044,0.003650343,-0.011397029,31.25767,31.25767,-0.085358376
1298,NCGC00346634,NCGC00025060,3,85.38189,8,0.19422,0.67806,-0.2203,-0.005330687,-0.009446646,-21.72759,1.29683,4.34E-05
1299,NCGC00345447,NCGC00025060,3,0,0,0.50958,0.91199,0,-0.02031984,-0.029481179,-77.53047,-77.53047,-0.162331366
1300,NCGC00017363,NCGC00025060,0,59.19491,14,-6.54745,0.29139,-0.49963,0.017769484,-0.001032393,80.69033,80.69033,0.002722858
1301,NCGC00015871,NCGC00025060,3,45.41307,8,0.35942,1.29076,-0.04762,-0.006962095,-0.041988444,-31.03747,-31.03747,0.00074763
1302,NCGC00024379,NCGC00025060,3,64.55505,12,-3.73102,0.62851,-0.63008,0.010287727,-0.003809379,73.03011,73.03011,-0.022197346
1303,NCGC00346681,NCGC00025060,0,40.52377,19,-2.61656,0.22736,-0.28414,0.009914335,0.009026598,30.89461,30.89461,-0.01718782
1304,NCGC00249613,NCGC00025060,0,18.91406,7,0.11574,0.46894,-0.0229,-0.007696581,-0.009650574,-25.85183,-25.85183,-0.020290828
1305,NCGC00242441,NCGC00025060,0,38.27182,12,-5.16565,0.4817,-0.08683,0.01272263,-0.00540361,42.35546,-1.61586,0.011507931
1306,NCGC00162440,NCGC00025060,3,21.68962,4,0.8414,1.28366,-0.05748,-0.019954978,-0.037995887,-85.37104,-85.37104,0.014753209
1307,NCGC00162398,NCGC00025060,0,30.71062,16,-4.60011,0.21284,-0.2395,0.007283045,-0.014100322,59.74766,59.74766,0
1308,NCGC00346692,NCGC00025060,0,55.1242,19,-14.87339,1.31673,-1.29295,0.004733454,-0.001357219,54.1671,54.1671,0.025548182
1309,NCGC00346536,NCGC00025060,3,84.72399,11,-0.4057,0.03925,-0.34782,0.003492706,0.003457683,31.23144,31.23144,0.011561449
1310,NCGC00185850,NCGC00263117,0,46.31037,19,-1.32903,0.05578,-0.46701,0.015054345,0.010105436,63.07194,63.07194,0.00113499
1311,NCGC00242478,NCGC00263117,0,73.07802,16,-6.15334,1.41398,-0.19201,-0.01416338,-0.068375128,7.20283,7.20283,0.015751805
1312,NCGC00183285,NCGC00263117,3,86.38147,15,-5.90222,0.64336,-0.26183,-0.009952042,-0.031545801,18.41999,18.41999,0.024044596
1313,NCGC00247878,NCGC00263117,0,58.80971,19,-3.00136,0.25029,-0.22523,0.007786805,0.00075198,43.44491,0.42535,-0.009637832
1314,NCGC00241102,NCGC00263117,0,79.80367,19,-5.52448,0.40824,-0.25721,-0.003783548,-0.01549807,42.02293,42.02293,0.069310707
1315,NCGC00263215,NCGC00263117,3,18.43873,11,-3.58055,0.21043,-0.61039,0.011507931,0.0076586,64.03856,64.03856,-0.031489256
1316,NCGC00091112,NCGC00263117,3,71.35599,5,0.84664,1.89137,0,-0.026941628,-0.066404203,-89.87658,1.71485,-0.027606438
1317,NCGC00162453,NCGC00263117,0,80.15396,23,-5.06194,0.17636,-0.45876,0.013120825,-0.005292076,91.19551,91.19551,0.014829597
1318,NCGC00179536,NCGC00263117,3,56.19089,13,-1.12452,1.0261,-0.4988,-3.91E-05,-0.005965138,-1.37123,-1.37123,-0.006962095
1319,NCGC00346634,NCGC00263117,3,24.82264,16,-3.76028,0.15811,-0.42798,0.006215592,0.002574295,49.36917,49.36917,0.011829139
1320,NCGC00345447,NCGC00263117,3,87.00753,12,-1.81272,0.79433,-1.32851,-0.000360315,-0.005635168,86.71552,86.71552,-0.038473121
1322,NCGC00015871,NCGC00263117,3,60.81426,12,-2.06516,1.14846,-0.14389,-0.001534688,-0.043315112,22.85485,22.85485,-0.003184702
1323,NCGC00024379,NCGC00263117,0,10.05892,3,0.83895,1.6461,0,-0.013363962,-0.067821941,-47.4382,-47.4382,0.007102011
1324,NCGC00346681,NCGC00263117,0,64.70204,15,-1.24191,0.61367,-0.56607,0.016842986,-0.000824377,71.60131,71.60131,0.05257118
1325,NCGC00249613,NCGC00263117,0,86.75255,17,-3.60837,0.33207,-2.942,0.067348698,0.056011125,297.96136,297.96136,0.004035919
1326,NCGC00242441,NCGC00263117,0,50.87416,20,-2.93954,1.52297,-0.00924,0.009985433,-0.098349482,36.2478,36.2478,-0.00775631
1327,NCGC00162440,NCGC00263117,3,75.91419,8,-0.30953,5.25067,-0.02542,-0.048620457,-0.120066959,-388.79382,-388.79382,0.003037631
1328,NCGC00162398,NCGC00263117,0,67.77425,21,-8.79778,0.66804,-0.08619,0.009257235,-0.042461313,64.25808,64.25808,0.001148054
1329,NCGC00346692,NCGC00263117,0,48.21643,18,-4.45834,0.58382,-0.17685,0.004632483,-0.012870955,38.01022,38.01022,-0.001452455
1330,NCGC00346536,NCGC00263117,3,86.7819,11,-0.6275,1.58566,-0.02738,-0.018696339,-0.055970495,-56.87113,-56.87113,0.003007018
1331,NCGC00242478,NCGC00185850,0,48.3905,9,-2.0254,0.76956,-0.03196,-0.005515116,-0.036157622,-4.17858,0,0.046723663
1332,NCGC00183285,NCGC00185850,3,57.39731,6,-0.08285,0.8689,-0.60348,-0.00065529,-0.013519753,9.10477,0,0.003886906
1333,NCGC00247878,NCGC00185850,0,54.03377,23,-1.85115,0.06855,-0.32613,0.015882422,0.009279418,50.84321,50.84321,0.008609987
1334,NCGC00241102,NCGC00185850,0,71.72256,9,-2.53521,0.36713,-0.29096,-0.000542529,-0.012457578,14.7727,14.7727,0.029601979
1335,NCGC00263215,NCGC00185850,3,58.47172,10,0.49192,0.95642,-0.0796,-0.006269175,-0.018642256,-28.3245,-28.3245,-0.024272162
1336,NCGC00091112,NCGC00185850,3,10.39798,7,-0.09935,3.18995,-0.0288,-0.012377388,-0.033061693,-274.8863,0,0.003313244
1337,NCGC00162453,NCGC00185850,0,22.78926,7,0,0.63031,-0.09843,-0.011435102,-0.032058409,-17.53103,-17.53103,-0.024033898
1338,NCGC00179536,NCGC00185850,3,43.83896,16,-15.8552,0.0859,-1.31968,0.023168757,0.013886923,140.59692,140.59692,-0.021693615
1339,NCGC00346634,NCGC00185850,3,25.5013,7,0.01967,0.49627,-0.17065,-0.002511631,-0.005064628,-17.7111,-17.7111,-0.012377388
1340,NCGC00345447,NCGC00185850,3,13.31514,9,-1.291,0.29968,-0.25655,-0.001227318,-0.005853748,6.21251,0,-0.001335571
1341,NCGC00017363,NCGC00185850,3,48.39407,9,-3.12898,1.50822,-0.00937,-0.012339398,-0.067740203,-25.3479,0,-0.089933357
1342,NCGC00015871,NCGC00185850,3,100.03546,10,-25.83007,0.45542,-2.72522,0.049450172,0.03463835,261.94717,261.94717,0.014928472
1343,NCGC00024379,NCGC00185850,3,92.79484,18,-5.12802,0.47937,-1.56078,0.026267328,0.025322542,114.11984,-2.10057,-0.03588181
1344,NCGC00346681,NCGC00185850,0,72.00889,12,-0.51892,0.16272,-0.10357,-0.001469768,-0.002200631,1.55759,1.55759,0.000499726
1345,NCGC00249613,NCGC00185850,0,9.47301,13,-0.15434,0.35721,-0.02736,-0.008702347,-0.017400664,-18.75357,-18.75357,-0.073634049
1346,NCGC00242441,NCGC00185850,0,24.48656,14,-6.02388,0.63403,-0.0379,0.015004891,-0.045385575,48.54731,0,0.027357534
1347,NCGC00162440,NCGC00185850,3,30.37755,9,-0.59524,1.38416,-0.4139,-0.011777604,-0.027284357,-56.42969,0,-0.009540125
1348,NCGC00162398,NCGC00185850,0,91.07105,12,-6.53034,0.41001,-0.56742,0.003007018,-0.002243839,40.99718,40.99718,-0.006427532
1349,NCGC00346692,NCGC00185850,0,38.19327,9,-1.46754,0.33559,-0.14929,-0.0109399,-0.015254942,-11.63094,-11.63094,0.000443206
1351,NCGC00183285,NCGC00242478,3,63.8171,13,-2.35157,1.26743,-0.17873,-0.009646327,-0.03675262,-19.48038,-19.48038,-0.005639455
1352,NCGC00247878,NCGC00242478,0,65.46535,21,-12.81209,0.11896,-1.12969,0.038721321,0.011235983,184.40263,-1.62268,0.013519385
1353,NCGC00241102,NCGC00242478,0,53.53246,16,-8.19913,0.55459,-0.70966,0.014052864,0.001596793,103.40695,103.40695,-0.009646327
1354,NCGC00263215,NCGC00242478,3,60.51411,11,-4.95928,1.14865,-0.51472,-0.006209241,-0.013969972,-2.33141,0.17205,-0.013784892
1355,NCGC00091112,NCGC00242478,3,12.4967,11,-3.66705,0.65706,-0.48307,-0.003538078,-0.012432257,3.30988,-0.24144,-0.005352136
1356,NCGC00162453,NCGC00242478,0,52.64545,12,-2.78983,1.85263,-0.08641,-0.017805196,-0.081033898,-15.06536,2.4967,-0.02031984
1358,NCGC00346634,NCGC00242478,3,24.94302,12,-3.17661,1.5224,-0.19034,-0.006885159,-0.045526384,-10.45819,-10.45819,0.005067263
1359,NCGC00345447,NCGC00242478,3,55.71178,10,1.04448,1.08358,-0.14668,-0.008297763,-0.016364679,-49.37931,-49.37931,0.003492706
1360,NCGC00017363,NCGC00242478,0,28.51678,13,-3.06779,1.587,0,0.001762464,-0.048402956,18.49429,18.49429,-0.014049868
1362,NCGC00024379,NCGC00242478,0,46.00367,12,-2.36485,1.6102,-0.02472,-0.004733972,-0.071499071,14.80718,-0.6664,-0.006585831
1363,NCGC00346681,NCGC00242478,0,59.58535,16,-7.01801,0.53025,-0.78586,0.021207974,-0.01205648,112.10807,112.10807,0.013273041
1364,NCGC00249613,NCGC00242478,0,49.35775,11,-0.84923,1.44373,-0.02964,-0.018912602,-0.044496642,-60.41611,-60.41611,-0.005270624
1365,NCGC00242441,NCGC00242478,0,38.75708,21,-3.38898,1.1453,-0.00171,0.002198744,-0.067903664,50.11821,50.11821,0.04406223
1366,NCGC00162440,NCGC00242478,3,64.31546,5,0.27557,1.88388,-0.03503,-0.033612713,-0.055504473,-129.05586,-129.05586,0.085736197
1367,NCGC00162398,NCGC00242478,0,63.26897,22,-10.56019,0.22123,-0.89299,0.025253493,0.002425782,177.01848,177.01848,0.001008734
1368,NCGC00346692,NCGC00242478,0,55.0611,16,-5.19245,0.59795,-0.20768,0.000834647,-0.010630641,44.8036,44.8036,0.037772769
1369,NCGC00346536,NCGC00242478,3,62.99646,12,-1.37094,0.87408,-0.32691,-0.010634879,-0.01725878,-33.70526,-33.70526,-0.005090383
1370,NCGC00247878,NCGC00183285,3,60.90826,13,-0.42186,0.43847,-0.0847,0.000338882,-0.007312412,2.21168,0.00137,-0.036233539
1371,NCGC00241102,NCGC00183285,3,68.94586,14,-0.8649,1.72387,-0.09005,-0.009790719,-0.044331971,-33.5094,-33.5094,0.020715742
1374,NCGC00162453,NCGC00183285,3,80.76444,14,-7.71399,0.72238,-0.66683,-0.001980204,-0.004140739,12.935,12.935,-0.007329494
1381,NCGC00346681,NCGC00183285,3,70.14271,8,0.10919,1.03848,-0.09445,-0.018280145,-0.037043832,-50.94001,-50.94001,-0.006564443
1382,NCGC00249613,NCGC00183285,3,8.6082,3,1.13504,1.65487,-0.00351,-0.014268457,-0.027903846,-105.2334,-105.2334,-0.009952042
1385,NCGC00162398,NCGC00183285,3,77.20181,10,-1.09667,0.70813,-0.09879,-0.01018543,-0.011967766,-50.04473,-50.04473,-0.01758838
1386,NCGC00346692,NCGC00183285,3,47.25245,6,1.3156,1.6495,-0.02647,-0.027606438,-0.052797791,-85.37408,-85.37408,-0.014474335
1388,NCGC00241102,NCGC00247878,0,52.91046,20,-5.23899,0.37452,-0.21239,0.00518152,-0.011041526,45.72977,-1.47045,0.000112931
1389,NCGC00263215,NCGC00247878,3,59.32807,9,-3.86291,0.73794,-0.19475,-0.008953425,-0.017705141,-17.87416,0.43747,0.024834824
1390,NCGC00091112,NCGC00247878,3,60.75257,12,-0.41126,0.23792,-0.21258,-0.015229783,-0.028802977,16.95615,-0.54826,0.007419975
1391,NCGC00162453,NCGC00247878,0,33.91715,11,-1.97403,1.3586,-0.00642,-0.003830903,-0.07805061,-0.57816,-0.57816,-0.020705101
1392,NCGC00179536,NCGC00247878,3,46.88745,12,-2.29159,1.54415,-0.04233,0.000804189,-0.077516885,35.15611,0,0.00280153
1393,NCGC00346634,NCGC00247878,3,53.89947,19,-5.01967,0.45703,-0.13633,0.004926681,-0.020278394,41.39753,41.39753,0.001644744
1394,NCGC00345447,NCGC00247878,3,23.86103,11,-0.72913,0.44701,-0.17215,-0.006393297,-0.022861213,5.68048,-0.12752,0.021426923
1395,NCGC00017363,NCGC00247878,0,45.15556,20,-2.88008,0.93019,-0.04183,0.010826154,-0.042827433,52.86986,-4.55394,0.001496549
1397,NCGC00024379,NCGC00247878,0,38.60288,15,-3.19046,0.66658,-0.0006,0.002351545,-0.061139463,41.98833,41.98833,0.009013295
1398,NCGC00346681,NCGC00247878,0,60.32933,15,-1.52939,0.95399,-0.0765,-0.008795986,-0.031311495,-5.57156,-0.00164,-0.006855235
1399,NCGC00249613,NCGC00247878,0,42.65846,10,-0.62444,0.40929,-0.08365,-0.015916938,-0.032050342,-13.4606,-0.01273,-0.033612713
1400,NCGC00242441,NCGC00247878,0,32.22052,14,-3.76143,1.03329,0,0.011080024,-0.078616296,41.60608,-0.23364,-0.000559879
1402,NCGC00162398,NCGC00247878,0,43.20023,17,-4.9651,0.30449,-0.28805,0.006343371,-0.024074987,66.69638,66.69638,-0.003477766
1403,NCGC00346692,NCGC00247878,0,64.27405,17,-5.41744,0.28485,-0.40557,0.006096658,0.000812891,56.44231,-0.83318,0.054708714
1404,NCGC00346536,NCGC00247878,3,63.61063,12,-0.71334,0.29527,-0.27871,0.00168398,-0.001222987,11.66299,-0.4,-0.00134423
1405,NCGC00263215,NCGC00241102,3,55.81396,6,0.72898,1.01868,-0.2648,-0.000742009,-0.018138548,5.52601,5.52601,0.007274212
1406,NCGC00091112,NCGC00241102,3,16.63987,7,0.33735,1.4804,-0.00508,-0.015158491,-0.041171533,-61.63267,-61.63267,-0.014944546
1407,NCGC00162453,NCGC00241102,0,44.23203,17,-4.95536,0.43535,-0.23563,0.008229182,-0.013667072,69.4473,69.4473,0.028037989
1408,NCGC00179536,NCGC00241102,3,46.59321,16,-4.24111,0.83222,-0.12948,0.005625649,-0.016176433,38.89601,38.89601,-0.009242622
1409,NCGC00346634,NCGC00241102,3,25.15256,13,-0.72797,0.91415,-0.41288,-0.012541973,-0.027553454,-7.77431,-7.77431,0.00168398
1410,NCGC00345447,NCGC00241102,3,82.98676,15,-4.06034,1.03085,-0.91096,-0.006846685,-0.016105297,10.0799,10.0799,-0.000525179
1411,NCGC00017363,NCGC00241102,0,29.40801,16,-5.84608,1.20516,-0.01351,0.002513137,-0.047738127,37.04205,37.04205,-0.001478425
1412,NCGC00015871,NCGC00241102,3,66.60507,18,-14.56725,0.57032,-0.86292,0.012030014,-0.012571507,117.46172,-56.34099,0.072383299
1413,NCGC00024379,NCGC00241102,0,51.11325,20,-5.01177,0.50314,-0.3281,0.00360217,-0.007871479,45.56088,45.56088,0.005537667
1414,NCGC00346681,NCGC00241102,0,56.40739,17,-2.80497,0.37172,-0.27418,0.005630049,0.003746705,27.08509,27.08509,0.032484784
1415,NCGC00249613,NCGC00241102,0,24.09549,15,-1.57744,0.49314,-0.18451,-0.001101709,-0.005352136,1.70242,1.70242,0.072732319
1416,NCGC00242441,NCGC00241102,0,46.89265,20,-9.16076,0.97093,-0.16943,0.001806072,-0.057829599,75.38931,75.38931,0.007283045
1417,NCGC00162440,NCGC00241102,3,73.62135,2,1.66337,2.27947,0,-0.021755581,-0.063858549,-101.01965,-101.01965,0.006409479
1418,NCGC00162398,NCGC00241102,0,69.61312,21,-11.55368,0.6564,-0.57384,0.010656989,-0.006752625,107.701,-20.15486,0.002958916
1419,NCGC00346692,NCGC00241102,0,41.80004,20,-6.1167,0.18678,-0.3801,0.008468253,-8.69E-06,85.15516,85.15516,-0.009263879
1420,NCGC00346536,NCGC00241102,3,18.9064,5,1.54112,1.31669,-0.05765,-0.011011887,-0.01998816,-75.51392,-75.51392,0.033905221
1422,NCGC00162453,NCGC00263215,3,52.30731,17,-2.21743,0.71443,-0.16289,0.004606147,-0.015359755,35.0225,1.21394,-0.008578882
1423,NCGC00179536,NCGC00263215,3,31.53219,9,-3.88507,1.81358,-0.17555,-0.004420261,-0.024305016,-33.33266,-33.33266,-0.016264292
1426,NCGC00017363,NCGC00263215,3,18.3255,4,3.17001,3.53362,0,-0.019195246,-0.098706011,-98.52161,-0.5798,0.008419543
1428,NCGC00024379,NCGC00263215,3,24.90962,6,0.58179,1.36905,-0.10749,-0.011265866,-0.030304155,-49.59471,-49.59471,-0.0003039
1429,NCGC00346681,NCGC00263215,3,86.63754,16,-31.85934,0.48217,-2.43954,0.038882781,0.015301703,257.95851,257.95851,-0.031545801
1430,NCGC00249613,NCGC00263215,3,52.14198,7,-0.3573,1.66053,-0.06531,-0.02616132,-0.054662839,-85.60274,0,0.006405072
1433,NCGC00162398,NCGC00263215,3,43.74419,13,-2.5756,1.37896,-0.04372,-0.006461763,-0.049113314,1.92209,-0.04766,-0.015916938
1434,NCGC00346692,NCGC00263215,3,54.24884,18,-2.45559,0.45287,-0.37169,0.002814643,-0.011447792,50.1386,-5.82507,0.038199361
1435,NCGC00346536,NCGC00263215,3,23.10279,14,-3.43273,1.30053,-1.22258,-0.001491409,-0.022469613,76.90397,76.90397,-0.002135811
1436,NCGC00162453,NCGC00091112,3,65.82514,4,0.54615,1.93583,-0.02795,-0.017655104,-0.050248249,-85.57123,-85.57123,-0.014495337
1440,NCGC00017363,NCGC00091112,3,38.24041,15,-3.81263,0.77258,-0.37089,0.00350584,-0.005416478,28.59721,28.59721,-0.014965526
1442,NCGC00024379,NCGC00091112,3,65.86114,9,0.15783,0.80575,-0.23227,-0.003477766,-0.010914489,-7.97644,0.57785,-0.026308501
1445,NCGC00242441,NCGC00091112,3,81.52211,24,-16.54423,0.20227,-2.25049,0.051582144,0.031984286,290.02789,290.02789,0.021048393
1447,NCGC00162398,NCGC00091112,3,64.16712,19,-5.22828,0.66402,-0.73392,0.009217308,-0.000151976,65.29472,65.29472,0.015004891
1448,NCGC00346692,NCGC00091112,3,127.07073,5,0.98962,1.81186,-3.10064,0.030113701,0.028051887,150.94297,0.00276,-0.000360315
1450,NCGC00179536,NCGC00162453,3,32.35426,10,-2.11079,1.06115,-0.00432,-0.005759472,-0.037382668,-3.27055,-3.27055,0.000156374
1451,NCGC00346634,NCGC00162453,3,21.69074,7,1.29591,1.83968,-0.0236,-0.022176713,-0.063014184,-70.14511,-70.14511,0.017520717
1452,NCGC00345447,NCGC00162453,3,21.95329,9,-1.93817,1.16126,-0.17504,-0.007444775,-0.028689163,-29.20903,-29.20903,-0.009790719
1453,NCGC00017363,NCGC00162453,0,41.74573,14,-1.35259,1.13281,-0.11881,0.000186787,-0.013342904,0.73781,0.73781,-0.002511631
1454,NCGC00015871,NCGC00162453,3,26.1777,8,-0.91567,0.62493,-0.1998,-0.000559879,-0.004390167,-17.98478,-17.98478,0.008078724
1455,NCGC00024379,NCGC00162453,0,23.46172,7,0.37973,1.06603,-0.14185,-0.006427532,-0.016034149,-29.64605,-29.64605,0.002150731
1456,NCGC00346681,NCGC00162453,0,56.50877,17,-2.27652,0.70404,-0.29878,-0.001322582,-0.044935462,51.21551,51.21551,-0.016306123
1457,NCGC00249613,NCGC00162453,0,8.3433,8,-0.33685,2.25864,-0.01938,-0.013776477,-0.034006445,-159.25135,-159.25135,-0.007743512
1458,NCGC00242441,NCGC00162453,0,22.81245,15,-3.7751,0.81141,-0.12987,0.006365406,-0.00520626,16.23564,-3.78667,-0.005678035
1460,NCGC00162398,NCGC00162453,0,72.28752,21,-4.90459,0.31632,-0.30231,0.009621181,-0.001422155,76.07657,76.07657,0.002377745
1461,NCGC00346692,NCGC00162453,0,41.88326,15,-6.31933,1.43162,-0.12427,0.005590454,-0.061452479,47.1935,47.1935,0.006462372
1462,NCGC00346536,NCGC00162453,3,42.03536,8,-0.29845,1.83735,-0.04965,-0.023194824,-0.063472221,-62.24838,-62.24838,-0.019195246
1465,NCGC00017363,NCGC00179536,3,30.20901,18,-8.02222,0.90994,-0.08782,0.017484545,-0.03494514,117.48857,117.48857,0.000108587
1466,NCGC00015871,NCGC00179536,3,42.44371,9,-3.69154,3.01367,-0.38334,-0.008983204,-0.082332894,-15.25418,3.13637,-0.00479411
1467,NCGC00024379,NCGC00179536,3,34.36067,9,-4.27301,2.0648,-0.00889,0.002259858,-0.046214128,13.96184,0.21834,-0.010634879
1468,NCGC00346681,NCGC00179536,3,49.2168,14,-1.2954,1.14584,-0.01918,-0.005575146,-0.038802901,-5.44403,-5.44403,0.005203496
1469,NCGC00249613,NCGC00179536,3,62.69944,12,-0.95554,0.93357,-0.3292,-0.002546173,-0.01274867,-0.50862,-0.50862,-0.000841715
1470,NCGC00242441,NCGC00179536,3,35.84594,15,-9.39839,1.23868,-0.35992,0.025299525,-0.018871021,114.31749,-78.86479,0.033754988
1472,NCGC00162398,NCGC00179536,3,54.82655,19,-7.0879,0.8068,-0.08717,0.007808914,-0.014562538,60.97717,-98.80857,0.014816116
1473,NCGC00346692,NCGC00179536,3,39.26314,17,-7.86559,0.75652,-0.26013,0.004895934,-0.006945,34.71918,34.71918,0.022299253
1476,NCGC00017363,NCGC00346634,3,25.35312,13,-2.22992,2.11777,-0.01005,-0.002705893,-0.042193417,-13.24759,-13.24759,0.009519068
1478,NCGC00024379,NCGC00346634,3,61.49664,15,-5.44289,0.64698,-0.25633,0.001779907,-0.006461763,12.98331,12.98331,0.048594476
1479,NCGC00346681,NCGC00346634,3,72.55536,8,0.00908,0.77821,-0.06901,-0.010575544,-0.014902583,-45.12439,-45.12439,-0.042969073
1480,NCGC00249613,NCGC00346634,3,13.02317,7,0.07382,0.92711,-0.17478,-0.00611076,-0.011397029,-44.3171,-44.3171,0.023393281
1483,NCGC00162398,NCGC00346634,3,44.72003,20,-13.22563,0.09504,-1.55665,0.027598117,0.025110824,161.48769,161.48769,-0.003094157
1484,NCGC00346692,NCGC00346634,3,66.75663,12,-2.66189,0.7025,-0.28004,-0.005150471,-0.006953548,-23.65865,-23.65865,-0.019361421
1486,NCGC00017363,NCGC00345447,3,20.47888,11,-0.5019,2.75819,-0.00183,-0.014503738,-0.068230402,-78.77262,-78.77262,-0.002438221
1488,NCGC00024379,NCGC00345447,3,51.82212,10,-4.48563,0.67853,-2.78002,0.038745061,0.034121271,238.79781,-1.1343,-0.010575544
1489,NCGC00346681,NCGC00345447,3,64.65884,11,-0.83084,0.41927,-0.15217,-0.006157862,-0.007043292,-17.06504,-17.06504,0.00350584
1493,NCGC00162398,NCGC00345447,3,55.57899,18,-4.8392,0.36828,-0.48825,0.00598216,-0.004768338,59.51668,59.51668,-0.015502261
1494,NCGC00346692,NCGC00345447,3,69.30611,7,-0.29411,0.61416,-0.73956,0.004009619,0.002902076,20.57987,20.57987,0.004088524
